,Florida,California,Texas,New York,Virginia,Washington,Michigan,Colorado,New Jersey,Massachusetts,Connecticut,Utah,Ohio,Alabama,the District of Columbia,Arizona,Pennsylvania,North Carolina,Illinois,Nevada,Georgia,Maryland,Montana,New Hampshire,South Carolina,Minnesota,Louisiana,Arkansas,Iowa,Rhode Island,Hawaii,Indiana,Wyoming,New Mexico,Missouri,Maine,Tennessee,Idaho,Vermont,Oregon,Mississippi,West Virginia,Kansas,Kentucky,South Dakota,Delaware,Wisconsin,North Dakota,Nebraska,Oklahoma,Alaska
2024-09-01,396037.06253213924,774475.0717768305,305967.5489194754,472502.97148658714,393512.50360103074,587258.3967998099,240701.22028745667,547552.9180166157,531144.4454468224,624413.0045068046,401258.71770418406,512511.42961019324,224888.52929970447,229151.82099532546,595184.4160683933,433867.6531474963,266961.02949632047,332566.8303915273,264041.8036540034,445018.2586117364,336271.305305709,416917.5912557629,444056.3689092199,474207.9982575451,300350.27436098666,326719.75906876574,207328.51583812598,213285.85526914397,215043.6481699258,466286.3206505431,841761.0984685471,238011.95568289948,340238.4653154819,302920.8629546874,247892.51709835985,391927.51354968344,326580.1344405702,456793.15533230786,386215.0972950041,491486.54526159883,184901.5824443089,165016.16710993715,227893.39178624286,218896.05571307207,299261.68240857683,383825.3942105989,300557.74965283484,260788.6041821424,258485.45986056488,209069.45027971477,360531.01381800947
2024-10-01,395083.28119760874,776068.195167791,305705.85716846434,474888.21022657957,394935.27130275994,589437.3735388734,241287.65208055117,548436.8215383663,534131.262292696,626337.6831334248,402739.92048414494,514312.8579282793,225366.27740130268,229293.15042457648,595090.5704564123,433292.46406067925,267705.6734850519,332584.2511403082,264905.19036482304,446378.10611539084,336060.6128259223,418310.24762771727,446071.2668874187,476717.9273933145,300232.0983692457,327880.14830709784,206684.65046826785,213390.29410555054,215454.96640543235,468750.73320147675,843037.0191775892,238636.82085371925,342932.3101256702,303811.95825095207,248483.1519817249,393063.1162052103,326425.1156655083,457819.32227705774,385813.50103760767,492538.18704327225,185153.3827777581,165396.433008857,228874.18561674564,219189.475029277,300367.8463489296,385147.9654542987,301478.23718797765,261701.43318472465,259207.43326955766,209503.81119278807,361745.50667076866
2024-11-01,393875.28813049913,777844.2456015521,305331.6248520385,476694.41854130547,396176.49690668564,591794.9427798348,241917.8500536098,549346.5075387101,536491.9557574618,627886.7118862836,403741.2012180709,516900.5087528555,225991.19418128533,229478.5411459521,594655.0300549598,432753.07505543233,268594.2754715104,332557.9843370065,265833.17332187836,447769.9705776265,335466.8667810967,419808.4018381682,447392.41100410273,478459.8121661421,299943.09351761226,329042.24756434833,206749.81243266352,213464.18710637768,216180.86831309335,470706.9603454135,842533.6032032088,239409.65371918643,345120.57222247514,304625.5825320058,249254.582665725,393554.6488135971,326326.2206363459,458748.3096047383,384432.1699379696,493930.53293528664,186008.49878516435,165858.40459379074,229829.86540673036,219944.30530804896,301276.38311415946,386576.82450653793,302629.14391916123,262829.02667911444,260024.10280769932,210003.58697951178,362978.708983654
2024-12-01,392774.3647593323,779640.9633453643,305055.86195440666,478424.91928300314,397545.3732132136,594029.1371136619,242845.63301524994,550050.8769023801,538074.7913841087,629679.0213771322,404651.30732859886,519503.3011395081,227197.15866404815,230119.8450695667,594024.6619669859,432330.4422837656,269784.3254301919,332983.6135466238,266952.7832937406,449343.5171700401,335027.2503804385,421184.0687438967,448736.9160439607,480100.05262811156,300115.25755834015,330725.40324659547,207661.5053244205,214116.70905122394,217548.5349137929,472683.8218480816,841083.7899342356,240617.65820150054,347351.322049805,305645.87055069127,250430.08968337803,394158.74291525705,326846.9372365789,460011.0023534596,383152.67594588036,495415.8904486198,187269.13962767564,166901.71961935508,231143.34624787627,221956.13792054183,302257.315275501,388032.596916002,304013.19164820656,264141.9591798281,261240.6439350949,211009.29924621084,364424.253692149
2025-01-01,391824.33132613293,779805.8331100345,304878.5372922994,479538.35817552154,398627.95727989887,595535.3746360323,243846.89971274996,550190.2368372026,539306.7505709745,631287.9804044635,405667.1997626061,521653.39325738914,228498.03549698775,230738.21580916632,592881.4266850656,431570.8270306831,270851.7475998606,333426.0966530189,268083.92964842106,450724.9008908924,334659.7190458201,422345.03829300875,449932.62947381637,481260.2463199464,300567.5103744365,332149.5020034367,208609.88809224218,214918.91700555457,218936.19985511465,474104.24723174603,839100.5369390327,241970.37183142008,349289.79370772163,306696.70149953675,251569.44978922384,394598.312506295,327547.21955257567,461197.3816464212,381793.50972142356,496460.65618567466,188370.54258987505,167945.6807672816,232070.50123945778,224414.05897918137,303228.76313908125,389060.4668688143,305396.01836210926,265535.5899678075,262291.39898911014,211955.5809105996,365583.17181316676
2025-02-01,390739.669757874,778414.49495267,304702.91139759176,480700.7727023357,399490.671875759,596007.9132043814,244839.71471890807,549116.239184516,540755.089122722,632827.182406955,406886.62743639393,522745.04423630337,229703.9991176911,231301.67675523923,592132.6745469059,430351.86883475195,271764.38168669684,333734.3011249434,269179.32863822527,451371.2321243528,334250.2325535904,423231.9341898756,451210.14591141435,482295.70359966246,301140.17397703725,333203.239223037,209270.6336163231,215566.8528450113,220043.69074382656,475496.2762119583,837667.8638799192,243160.4293172971,351139.113885798,307700.8566603298,252376.90823071182,395417.5867442372,328196.8325512054,462087.22586286603,380697.42168569093,496601.5946343313,189508.3817812628,168938.65381161013,232548.3786533744,226835.4781487342,304278.87078785716,389544.2738803011,306768.9383408999,266818.0275403793,263163.2300659563,212581.72001569913,366570.15529677295
2025-03-01,389034.6397130469,774957.8801575862,303977.55847888533,481591.7535516997,399546.6607108435,594464.0947515155,245295.2243962897,546555.5936121662,542230.1220734683,633109.9787446075,407876.2938633869,522523.3522324948,230202.9296313047,231170.73585874346,589597.5773800461,428549.47418089025,272230.53948896565,333264.438355018,269878.4349994793,451070.8206386099,333227.02826047264,423500.4481614482,451548.8730905219,482397.20896764664,301048.47026540944,333095.1853884351,209152.78143641507,215424.63511195433,220384.8749906871,475959.657583063,834739.8846228305,243670.62305072648,352018.18134101975,308142.49004965904,252490.84818886523,395468.9569219104,328079.70548309205,461879.35982834717,379696.50396244525,495327.7560853882,190094.59275423794,169079.5017022927,232053.12969268544,228475.8733402361,304745.903565898,389539.97065776895,307757.9631709193,267512.9641017066,263345.51699930656,212608.165436651,366524.6097420468
2025-04-01,386860.80909250304,771639.6781656096,302920.8451820626,482939.0021133029,399357.34029299003,592001.832218761,245458.1246819022,543595.1373069744,544004.3001837609,633071.5509536044,409113.92333670123,521903.2438480859,230369.62491417708,230790.03706230354,586711.4183946009,426933.3416010826,272626.1044931403,332450.94726531015,270320.0411292243,450335.2017792638,332075.1632435555,423637.6723077251,451324.620538254,482469.08130645397,300535.9096461134,332668.61717791756,208398.91651909376,214834.4661483668,220421.95126721717,476468.0605620835,831355.0144258478,243729.19879221576,352695.2703565581,308201.9408691903,252279.03006908973,395522.23389235866,327547.4410660925,461299.01503055077,379029.7756942874,493649.9864561721,189880.28864834257,168479.28192429943,231364.49849193371,229665.3259203649,305015.7093244043,389562.7769366707,308520.6980142785,267728.2695785405,263364.58942547627,212339.69096338446,366761.429200177
2025-05-01,384388.941916155,767720.0691542333,301672.2247665671,484178.09146486066,399006.90670268453,589061.3784161165,245600.6101297336,540547.7935758819,545170.2321821713,632059.2885931594,410387.2798533693,520824.7023883686,230515.29357136737,230523.97638079282,582645.5043426171,425374.8841303292,273015.7621068345,331664.1748907357,270575.1421096082,449402.8540044697,330926.0200698919,423576.42275655124,450552.18087157933,482639.3873771133,299921.0829271514,332192.0979016947,207546.3369746361,214285.55578691178,220334.87791204918,476877.5492527599,827292.8698461079,243768.44156838008,352984.108124817,308118.1128705358,251988.58733829344,395318.7951596482,327120.10882780026,460191.46467901027,379280.5773549809,491810.83551328845,189158.65077890095,167716.07294220032,230750.90053136143,230268.87698704284,304892.16898247856,390040.4364690962,309274.8323462734,267908.274976088,263390.73624239065,212095.48410944905,366798.15196794755
2025-06-01,381784.99207323993,763929.4741934139,300489.41371736355,485728.42234856373,398824.9651668204,586843.8811507059,245883.3988322656,538094.2885481693,546064.15574046,631004.7094793614,411821.94170183083,520126.91403385316,230781.7660662277,230290.78346567586,578482.5701451673,423893.6218525956,273388.5397952292,330881.63154217607,270937.521139634,448277.16371375415,329985.42255414085,423461.1841881106,449657.15674677986,483287.026315172,299194.7050072044,332185.9525226189,206811.55610589669,214069.88833742554,220509.9909905841,477526.63597380393,823150.1069767544,243934.028367031,353493.38179871667,307790.56003149576,251809.91864379458,394725.19331430696,326593.50956213323,459180.91901101026,379685.75034495007,490384.4014959678,188215.81989555454,167005.32836000755,230733.30485604898,230371.4285120708,304823.9219888624,390699.4637615077,310028.5749487023,268489.7682759526,263606.419417564,211855.60151711412,367214.7692194181
2025-07-01,379013.67907081527,761056.8675145451,299434.7382757731,487612.1246352445,399022.8222980078,585358.0188466993,246490.2721870182,536181.566217515,546637.6099551306,630356.4803476325,413521.40214804723,519915.32933201006,231506.23393793116,230104.8207170822,575278.1933488756,422307.5107159456,274154.1715113073,330340.6512112864,271734.5573327592,446728.9738534803,329206.2958267183,423444.0535695714,448943.227332598,484238.98986832594,298532.84782004164,332837.0478862813,206354.56985008178,214243.24213394968,221186.5474511734,478438.4898382017,819443.7636523508,244486.9891340726,354360.78630767134,307370.2485225716,252090.6318284987,393629.84775274084,326175.30237874936,458374.1815568051,379556.0794355008,489410.8841543191,187623.02197747328,167162.13022059615,231437.14325264085,229869.72150394646,304605.79451157525,391968.64805785316,310537.3241163317,269179.616704788,264207.8951204017,211859.20852922168,368010.0282353737
2025-08-01,376534.7966737758,759110.6623371276,298607.0640026911,489249.72203347465,399518.3595435999,584890.2531940556,247105.81036551212,535320.1505555647,547106.5786690206,630441.0981026135,415127.67827844387,520879.30599763227,232183.84499155122,229838.0979828008,573019.2909478135,420881.4050724784,274867.5791294727,329950.3447575022,272722.89268677816,445081.15743162535,328678.0135029628,423420.8322691407,448409.96638512175,485279.330498101,297897.3000395179,333772.31038022303,206051.40609765638,214461.3149684996,222046.33413370524,479409.6972889469,817238.9484479075,244932.65146577483,355466.5678359214,307019.27749172616,252651.3407428751,392462.20657183905,325671.00455701596,458347.8053707313,378781.3173354024,488899.5626760414,187071.13575917497,167582.34436750953,232482.04782997965,229267.787118891,304877.6968327416,392800.06645000883,311045.1070791962,270034.02831333934,264922.4037916888,212003.27521991762,369587.77108816546
2025-09-01,374761.1015798946,758686.1795526162,298097.4724172835,491040.96782123233,400500.98243174545,585579.0460262368,247884.35988049852,535416.1487602341,548098.6244151172,631607.8103437092,416744.0854353157,522946.720861584,233023.3996882334,229838.9957179871,572205.2138437001,419917.4367153539,275661.61776009557,330103.4951944115,274002.0009210524,443830.4352003367,328548.88918820524,423487.5830528559,448812.9487370795,486819.76435358525,297855.1850390921,334964.84080557356,205975.2722550577,214849.02035566932,222927.97752390057,480739.52792116924,817098.115874981,245511.35869023832,355831.7310016069,307074.1833686898,253500.45912573693,392125.0625055817,325666.2769728503,459349.13667082734,377951.1333506428,489013.45258308266,186727.43425811498,168153.7258252094,233756.48310262721,228703.6836798615,305484.78677147004,393486.47893451544,312029.75639091106,270973.3180054226,265861.7144462213,212453.4053245948,371629.906936137
2025-10-01,373612.3810005805,759439.4377204474,297730.5931902914,492993.346515223,401713.38891828567,587199.7855152818,248785.4586565554,536022.3815909653,549908.6380022428,633820.8732298998,418129.7801974546,525511.3076459776,233618.25685087522,230010.60605798636,572504.5715703904,419406.4253518269,275980.4265652958,330373.5338046826,275298.6310573682,443049.97471495456,328500.61741424,423433.2433634315,449848.88859299483,488824.1786072626,298099.5817673783,336069.63593775587,206173.6631870688,215338.1942155826,223545.3115477358,482401.999175077,819087.2060887668,245961.91132574007,355366.3158573569,307369.9827274533,254129.58080193494,392458.6234076084,325785.01919690904,460986.3993903974,378165.4651372339,489596.2037342558,186461.59584284257,168226.2000489378,234822.82956755566,228140.98647285972,306391.77013050433,393568.7639652604,313744.6943087787,272576.46082126134,266807.6329241795,212951.72668026303,373729.31718873046
2025-11-01,372929.8152655706,761111.8214847959,297577.209135423,495351.9612896253,402970.6461956475,589152.956151999,250020.53558681012,536600.5950358334,552067.1815189662,636448.7947517104,419747.89182354655,528024.7062113275,234376.55386554776,230316.76303028213,573605.3287961502,419492.191191694,276429.0597117204,330671.1235390573,276824.7560929848,442729.0692693926,328432.1891984103,423439.906169239,451259.0126117218,490934.58509221603,298599.15347590734,337262.8048765647,206428.60881956833,216237.0285657635,224352.40543726846,483905.2254393566,821161.4824507051,246671.5579366692,354432.6520543652,307924.81124568294,254957.51391361936,393295.91862440296,326192.35731378273,463001.58674170525,378653.2651351125,490530.13487973507,186655.7663885867,168199.04706843346,235947.4957903642,227846.78041272264,307464.28677221434,394191.81700846273,315881.60562230035,274555.3545443896,267905.67586650065,213622.38256662132,375647.5563031993
